"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","dgs","dgsj","dos","dosj","ehs","ehsj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mls","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ors","orsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rosj","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","czs","czsj","bzsj","mjs","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"912","WOS","Worth Public Library District","XBR","https://catalog.swanlibraries.net/wos","November",2013,264,"wos",1077,1115,247,54,0,2493,0.00125734396300897,"WOS Worth",16,0,10,0,0,2,0,6,2,11,2,0,0,3,0,9,0,10,3,1,0,20,2,0,0,0,30,2,4,0,15,2,2,1,16,2,6,1,1,0,27,4,1,0,,,6,0,18,1,3,2,0,0,5,1,5,1,5,1,0,10,1,4,0,3,0,8,2,5,2,5,1,17,2,20,2,1,0,14,2,9,0,9,0,0,0,7,0,7,1,0,,8,1,17,5,0,0,4,1,3,1,2,0,108,3,28,0,,,4,0,0,17,2,12,6,1,1,0,0,3,3,3,0,1,1,8,0,0,0,5,1,9,1,2,0,2,0,3,1,0,5,2,1,0,1,0,0,1,1,1,0,16,5,0,0,6,1,13,3,0,0,24,0,738,,,,,,,,,,269,44
"913","WRS","Woodridge Public Library","XBR","https://catalog.swanlibraries.net/wrs","November",2013,189,"wrs",16285,15415,5473,336,3,37512,0.0189191683675862,"WRS Woodridge",50,7,37,8,0,16,5,53,20,58,12,9,0,8,12,28,1,27,6,16,2,114,7,0,0,0,114,14,13,7,63,18,12,3,42,6,18,8,19,5,256,25,18,3,,,65,25,114,6,36,11,0,0,46,8,34,15,67,10,0,42,3,48,3,18,7,52,16,16,6,29,2,88,12,168,21,5,1,76,14,44,6,29,2,1,0,57,2,26,5,0,,39,3,83,13,1,0,35,5,10,9,13,7,209,9,200,36,,,26,5,16,63,11,41,13,4,3,2,0,33,4,3,0,22,2,21,1,0,0,25,4,48,7,8,2,16,5,36,3,0,21,4,11,5,12,3,0,42,8,3,2,99,52,0,0,19,7,147,12,18,6,0,0,3943,,,,,,,,,,907,160
"914","ADS","Acorn Public Library District","XBR","https://catalog.swanlibraries.net/ads","December",2013,358,"ads",3816,3947,1103,133,0,8999,0.00506625996967788,"ADS Acorn",0,0,29,5,0,5,2,17,11,17,1,1,0,2,1,7,1,11,3,3,0,31,5,2,0,0,29,7,8,2,20,11,8,6,19,4,8,2,6,4,73,4,6,2,,,14,11,27,3,13,5,0,0,14,2,9,1,24,7,0,16,1,13,2,5,0,15,4,6,1,12,0,35,9,59,4,1,0,31,10,11,2,9,0,0,,13,1,8,3,1,,10,2,13,8,5,0,7,3,4,1,6,5,68,9,43,16,,,9,2,3,22,8,21,9,2,1,3,0,8,4,1,0,16,1,10,0,0,0,15,3,13,2,0,0,9,2,3,0,0,7,3,2,3,5,0,0,3,2,5,1,23,12,0,0,14,2,30,3,1,5,32,3,1298,,,,,"ads",2,0,2,4,535,56
"915","AMS","Alsip-Merrionette Park Public Library District","XBR","https://catalog.swanlibraries.net/ams","December",2013,798,"ams",6731,6964,1493,200,3,15391,0.00866483022483745,"AMS Alsip",9,3,0,0,0,4,0,7,1,9,4,2,0,3,3,5,1,11,1,2,2,32,1,0,0,0,30,5,3,5,16,2,2,1,19,4,7,1,7,1,47,11,5,1,,,9,13,13,3,14,6,0,0,8,1,6,3,13,6,0,9,1,7,1,4,1,17,3,6,0,7,0,17,1,26,7,6,0,16,3,9,3,7,1,0,,5,0,8,0,1,,7,0,7,2,1,0,8,0,1,1,4,0,55,5,21,5,,,7,2,2,12,0,6,1,0,1,0,0,3,2,1,0,11,1,4,0,0,0,5,0,7,2,3,1,3,1,6,1,0,5,1,2,1,1,1,0,9,1,0,1,18,10,0,5,3,1,28,2,2,0,26,6,850,,,,,,,,,,1535,43
"916","BCS","Beecher Community Library District","XBR","https://catalog.swanlibraries.net/bcs","December",2013,2,"bcs",1114,1148,387,7,0,2656,0.00149527575057945,"BCS Beecher",6,1,12,1,0,0,0,3,4,4,2,3,0,0,1,4,0,4,1,4,0,7,1,0,0,0,17,3,6,0,9,1,1,0,2,3,6,1,2,0,26,0,1,0,,,3,3,13,1,6,5,0,0,4,3,5,1,5,4,0,4,0,1,0,2,0,5,2,3,0,1,1,6,1,8,2,0,0,6,0,8,0,3,0,0,,2,1,2,1,0,,4,0,10,2,0,0,5,0,1,1,2,0,30,1,12,3,,,4,0,3,5,2,6,2,2,0,1,0,2,0,0,0,4,0,1,0,0,0,4,1,6,2,0,1,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0,1,7,6,0,1,2,3,4,3,2,1,15,2,419,,,,,,,,,,52,7
"917","BFS","Brookfield Public Library","XBR","https://catalog.swanlibraries.net/bfs","December",2013,494,"bfs",6540,6553,1877,129,0,15099,0.00850043996912616,"BFS Brookfield",15,8,25,15,0,6,2,0,0,31,6,9,2,2,4,15,2,27,3,6,4,63,7,1,0,0,37,19,15,7,26,12,6,5,29,7,6,3,9,1,130,7,12,4,,,20,14,45,13,29,8,0,0,18,4,29,7,46,8,0,11,3,11,5,6,0,44,10,9,1,19,4,45,9,98,18,1,2,40,11,34,6,22,4,4,,17,0,14,4,0,,11,0,20,6,0,0,11,2,14,2,9,6,98,4,107,25,,,21,6,2,39,5,32,7,3,5,2,1,21,10,1,2,24,3,6,4,0,0,6,4,33,5,1,0,8,5,12,3,0,13,3,2,3,5,1,0,27,3,2,1,46,36,0,0,13,5,57,14,4,2,71,15,2190,,,,,,,,,,421,33
"918","BIS","Blue Island Public Library","XBR","https://catalog.swanlibraries.net/bis","December",2013,396,"bis",4960,5208,1911,168,0,12247,0.00689482007430214,"BIS Blue Island",20,1,31,4,0,5,2,14,5,0,0,4,1,3,1,22,0,11,0,12,0,46,5,0,0,0,42,11,11,1,21,5,2,1,17,4,7,1,1,1,69,9,6,1,,,14,11,38,8,17,3,0,0,11,1,9,6,21,6,0,20,0,5,1,7,0,10,2,8,0,12,1,42,2,49,7,1,2,31,6,12,4,8,4,2,,15,0,6,1,0,,12,4,23,1,0,0,12,2,3,3,6,0,49,2,39,14,,,13,3,5,31,1,8,4,2,1,3,0,10,4,2,0,14,1,5,1,0,0,10,2,21,1,1,0,8,0,9,2,0,3,0,0,1,3,0,0,5,1,0,0,41,21,0,0,9,2,28,3,4,0,22,9,1284,,,,,,,,,,520,72
"919","BKS","Berkeley Public Library","XBR","https://catalog.swanlibraries.net/bks","December",2013,5,"bks",849,867,171,38,0,1925,0.00108373713097343,"BKS Berkeley",8,3,5,7,0,1,2,6,4,5,1,0,0,4,0,4,0,7,1,1,1,13,5,0,0,0,15,5,1,0,14,8,1,0,9,1,3,1,4,1,19,3,5,2,,,7,2,11,2,6,6,0,0,3,3,4,1,6,0,0,5,3,6,0,9,0,8,2,2,3,7,1,12,6,11,1,0,1,5,2,0,3,8,2,0,,1,0,1,4,0,,3,1,10,8,3,0,6,0,1,3,0,1,15,3,16,12,,,2,4,4,6,0,4,3,0,1,0,0,3,1,2,0,3,0,2,0,0,0,2,2,3,0,1,0,4,0,5,0,0,5,1,1,1,2,1,0,6,2,1,0,10,4,0,0,4,2,16,1,1,2,12,7,537,,,,,,,,,,477,18
"920","BPS","Bedford Park Public Library District","XBR","https://catalog.swanlibraries.net/bps","December",2013,423,"bps",929,970,410,29,0,2338,0.00131624800634591,"BPS Bedford Park",1,0,1,0,0,0,0,1,0,5,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,11,0,0,0,,,2,2,7,0,5,0,0,0,3,0,3,0,1,0,0,0,0,2,0,1,0,3,0,0,0,0,0,0,1,3,1,0,0,1,0,1,0,3,0,0,,3,0,0,0,0,,1,0,1,0,0,0,0,0,1,0,0,0,6,0,5,2,,,0,2,0,2,0,2,1,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,2,0,1,0,1,1,0,0,1,0,3,0,0,0,3,0,121,,,,,,,,,,656,3
"921","BRS","Broadview Public Library District","XBR","https://catalog.swanlibraries.net/brs","December",2013,418,"brs",2696,2768,576,136,0,6176,0.00347696650435944,"BRS Broadview",2,1,0,2,0,0,0,3,1,0,1,0,0,0,1,0,0,2,0,2,2,2,0,0,0,0,7,4,1,2,5,2,0,0,1,1,0,1,1,0,14,2,1,0,,,1,6,8,0,4,4,0,0,1,2,2,0,6,2,0,5,1,1,1,1,0,0,1,0,1,3,0,4,2,6,5,0,0,1,1,2,3,1,0,0,,0,0,0,0,1,,0,0,5,0,0,0,1,1,0,1,0,0,9,2,8,5,,,3,0,0,5,1,0,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0,6,0,1,2,1,1,0,1,0,1,0,0,0,1,0,0,1,0,2,2,0,2,8,3,0,0,2,0,8,2,1,1,9,2,242,,,,,,,,,,539,16
"922","BVS","Bridgeview Public Library","XBR","https://catalog.swanlibraries.net/bvs","December",2013,463,"bvs",977,1097,331,9,1,2415,0.00135959749158485,"BVS Bridgeview",4,3,3,2,0,0,0,8,1,4,2,1,1,1,0,1,0,0,0,2,1,5,1,0,0,0,9,1,4,0,2,1,0,0,9,1,2,0,1,1,11,2,1,0,,,2,1,10,1,7,2,0,0,3,3,2,1,3,0,0,2,0,1,0,2,0,7,1,2,0,2,0,4,0,17,2,0,0,5,1,6,0,3,1,0,,3,0,2,0,0,,1,1,8,1,0,0,2,0,2,1,0,1,14,0,10,3,,,4,0,0,7,0,4,1,2,1,0,0,3,1,0,0,5,1,2,0,0,0,1,0,3,2,1,3,1,1,0,0,0,0,0,1,0,0,0,0,3,0,1,0,12,3,0,0,2,1,7,1,0,0,6,2,307,,,,,,,,,,470,49
"923","BWS","Bellwood Public Library","XBR","https://catalog.swanlibraries.net/bws","December",2013,115,"bws",2097,2211,455,70,0,4833,0.00272088392415304,"BWS Bellwood",9,0,12,1,0,0,0,8,0,5,1,1,0,1,1,6,0,1,0,0,0,15,1,0,0,0,18,0,4,0,14,2,0,0,10,0,5,1,1,0,35,0,4,0,,,9,3,13,1,8,1,0,0,6,4,7,1,15,0,0,9,0,3,0,0,0,11,1,3,0,10,0,18,1,35,1,0,0,18,1,12,2,6,1,0,,19,0,1,0,1,,4,1,9,0,1,0,6,0,2,0,4,3,32,3,24,1,,,4,2,1,8,1,3,1,0,0,2,0,6,2,1,0,3,0,3,2,0,0,3,0,2,2,0,0,1,0,4,0,0,1,1,1,0,0,1,0,1,0,1,0,14,5,0,0,4,0,9,3,3,1,21,3,587,,,,,,,,,,296,25
"924","BYS","Berwyn Public Library","XBR","https://catalog.swanlibraries.net/bys","December",2013,72,"bys",13535,13791,2674,396,5,30401,0.0171151649447913,"BYS Berwyn",29,11,27,10,0,8,4,33,15,38,7,6,0,6,3,26,2,24,2,7,5,0,0,0,0,0,69,11,6,4,29,9,4,1,30,4,12,13,8,2,100,18,11,4,,,17,22,89,4,15,13,0,0,20,6,23,4,26,5,0,28,15,24,0,47,0,26,8,10,2,16,2,47,5,88,6,3,2,48,6,30,4,20,2,0,,17,0,7,4,1,,11,0,32,8,21,2,16,12,16,4,11,2,126,10,97,27,,,17,2,8,52,6,15,10,3,1,4,1,17,6,1,1,14,5,7,0,0,0,12,7,18,10,5,3,7,3,9,3,0,10,2,4,2,20,1,0,11,5,3,0,45,27,0,0,7,3,51,5,3,2,54,12,2219,,,,,,,,,,316,104
"925","BZS","Brookfield Zoo -- Library","XBR","https://catalog.swanlibraries.net/bzs","December",2013,,"bzs",11,14,6,0,0,31,1.74523901611306e-05,"BZS Brookfield Zoo",0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,0,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,,,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,40,,,,,,,,,,,3
"926","CAS","Calumet Park Public Library","XBR","https://catalog.swanlibraries.net/cas","December",2013,,"cas",609,610,266,0,0,1485,0.000836025786750934,"CAS Calumet Park",2,0,8,0,0,1,0,2,0,6,0,0,0,2,0,3,0,3,0,2,0,9,0,0,0,0,4,0,2,0,2,0,2,1,2,0,0,0,1,0,10,0,3,0,,,3,1,2,0,4,0,0,0,7,0,4,0,4,0,0,4,0,2,0,3,0,3,0,0,0,4,0,8,1,9,0,0,0,2,0,2,0,2,0,0,,1,0,3,0,0,,5,0,7,0,1,0,2,0,2,0,1,0,9,2,7,1,,,1,0,0,6,0,1,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,3,0,1,0,0,0,1,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,7,4,0,0,1,0,7,0,0,0,4,0,225,,,,,,,,,,19,17
"927","CCS","Calumet City Public Library","XBR","https://catalog.swanlibraries.net/ccs","December",2013,486,"ccs",5685,5966,1932,241,1,13825,0.00778320303153647,"CCS Calumet City",11,5,13,2,0,2,0,7,5,18,1,4,0,1,0,5,0,7,0,7,2,14,1,0,0,0,0,0,1,0,8,2,1,0,8,1,8,1,4,1,35,4,8,0,,,10,2,21,3,14,3,0,0,6,1,10,6,17,0,0,4,1,4,0,6,1,14,3,4,0,11,1,14,4,36,2,0,0,9,5,3,1,1,0,0,,8,0,2,0,0,,1,3,11,0,1,0,5,0,3,0,0,1,37,2,39,8,,,1,2,4,10,0,5,1,1,0,0,0,5,2,3,1,3,0,3,1,0,0,5,0,15,0,1,0,2,1,7,0,0,5,1,1,0,2,0,0,3,0,0,0,27,6,0,0,1,1,17,1,1,0,28,0,692,,,,,,,,,,1278,56
"928","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","December",2013,20,"chs",1659,1710,577,93,0,4039,0.00227387754389698,"CHS Chicago Heights",9,1,13,0,0,5,0,4,2,9,2,5,0,1,0,3,1,10,0,10,0,11,1,0,0,0,25,3,0,0,8,1,2,1,11,1,1,1,1,0,32,1,7,0,,,3,8,17,2,1,2,0,0,12,2,6,2,4,3,0,3,1,5,0,3,0,8,2,2,0,4,0,23,1,20,5,2,0,10,1,8,0,2,0,0,,6,0,4,0,0,,9,0,8,3,0,0,6,1,4,0,1,0,31,2,26,6,,,2,1,1,22,3,5,3,2,0,1,0,5,0,1,0,2,0,3,0,0,0,4,8,6,0,1,0,2,1,5,1,0,3,1,2,0,0,1,0,12,0,0,1,9,8,0,0,6,1,24,0,0,0,14,2,614,,,,,,,,,,43,76
"929","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","December",2013,70,"cis",8044,8629,1621,97,1,18392,0.0103543341885005,"CIS Cicero",11,5,32,21,0,3,2,18,10,29,21,4,5,3,1,20,0,23,2,8,5,60,5,0,0,0,39,11,6,2,0,0,6,6,26,6,5,7,3,3,68,12,20,5,,,29,23,50,32,14,15,0,0,19,7,17,18,20,14,0,18,6,18,1,10,1,25,17,17,5,24,4,47,12,62,24,1,1,34,23,24,5,17,0,0,,14,3,10,1,0,,13,3,22,13,3,0,15,3,4,2,4,5,98,16,71,37,,,11,9,2,27,5,18,20,3,1,1,0,20,8,0,0,12,1,9,3,0,0,8,9,12,10,3,0,12,6,9,5,0,15,5,1,1,3,1,0,10,11,2,1,30,35,0,0,12,4,65,13,4,1,38,23,2003,,,,,,,,,,364,226
"930","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","December",2013,7,"cns",1583,1623,292,15,0,3513,0.00197774989148554,"CNS Clarendon Hills",10,3,12,2,0,2,2,17,2,10,2,4,0,5,1,2,0,3,1,5,0,19,2,0,0,0,19,3,2,3,12,3,0,0,6,2,3,1,1,1,39,2,1,1,,,11,5,14,4,6,2,0,0,18,2,6,4,9,1,0,5,1,4,0,7,0,10,2,2,0,10,1,18,3,36,8,0,3,13,1,5,2,5,0,0,,1,0,5,3,0,,8,1,9,4,1,1,3,1,2,2,3,1,32,7,27,11,,,5,2,3,15,3,9,1,5,0,0,0,3,4,0,0,5,2,3,1,0,0,6,4,13,2,1,0,4,1,2,0,0,6,1,1,0,0,0,0,7,2,4,0,17,9,0,0,2,2,17,7,4,2,25,6,749,,,,,,,,,,119,18
"931","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","December",2013,126,"crs",4109,4271,1043,112,1,9536,0.00536858040569488,"CRS Chicago Ridge",19,3,20,7,0,0,2,9,6,11,5,2,0,2,1,7,0,14,0,2,1,24,2,0,0,0,26,9,3,1,17,15,3,4,0,0,3,1,3,0,41,7,7,1,,,19,7,23,4,8,6,0,0,13,0,14,2,10,1,0,18,0,5,0,6,1,13,6,4,1,3,0,13,6,38,5,2,0,25,9,28,0,6,2,2,,8,1,4,0,0,,8,1,29,4,3,0,8,1,3,1,5,1,57,3,47,11,,,9,2,9,18,7,14,8,0,0,0,0,4,1,1,0,11,0,3,4,0,0,8,2,10,5,1,0,5,4,4,0,0,11,1,0,0,1,0,0,9,3,2,2,19,19,0,1,7,5,28,3,7,1,29,9,1060,,,,,"crs",60,0,0,60,266,50
"932","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","December",2013,259,"cts",2566,2867,1155,49,0,6637,0.00373650043546528,"CTS Crete",18,2,26,5,0,3,3,13,2,12,3,0,1,7,1,6,2,8,0,6,2,35,0,0,0,0,23,7,12,4,13,7,7,0,14,1,0,0,5,0,58,5,12,0,,,14,4,34,2,10,1,0,0,14,4,14,3,17,3,0,12,0,14,1,5,1,22,4,4,1,16,1,34,3,42,5,4,1,18,2,14,1,14,1,0,,3,0,8,4,0,,9,1,14,3,2,0,14,2,5,5,7,1,69,1,44,10,,,12,2,1,23,1,8,6,5,1,2,0,8,0,0,0,11,2,2,1,0,0,5,2,12,7,1,1,9,5,4,1,0,3,1,1,1,2,0,0,13,1,4,1,16,18,0,1,10,1,42,5,2,1,51,9,1180,,,,,"cts",185,0,0,185,448,25
"933","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","December",2013,415,"cws",1560,1559,345,22,0,3486,0.00196254942263552,"CWS Crestwood",8,0,8,3,0,3,0,7,0,6,2,0,0,2,0,3,2,3,1,0,0,9,1,0,0,0,17,2,5,1,10,2,0,1,5,3,5,0,0,0,6,3,3,0,,,2,6,10,2,8,4,0,0,6,2,6,1,5,3,0,2,0,3,1,0,0,14,2,1,3,8,1,11,2,8,0,0,1,11,6,5,0,2,0,0,,3,0,4,1,0,,2,0,9,2,0,0,6,1,1,0,0,3,26,1,10,3,,,4,0,2,10,0,10,2,0,1,0,0,3,0,1,0,1,2,1,0,0,0,2,0,1,2,0,0,0,1,6,0,0,2,0,3,1,0,0,0,5,2,0,0,6,6,0,1,10,5,8,4,1,3,14,3,452,,,,,,,,,,608,14
"934","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","December",2013,534,"dgs",31629,32044,4215,715,3,68606,0.0386238283675654,"DGS Downers Grove",87,10,90,24,0,23,9,67,16,63,18,16,0,24,10,28,4,52,4,15,5,152,21,0,0,0,141,32,27,9,93,22,25,8,75,12,33,17,29,5,0,0,26,5,,,45,23,121,12,61,25,0,0,75,9,63,8,89,20,0,38,9,33,5,28,3,109,20,23,8,32,7,130,14,215,31,10,4,100,22,73,5,34,4,0,,38,4,40,9,1,,31,8,85,12,4,0,32,2,28,3,29,8,280,10,254,49,,,53,12,11,91,10,66,11,29,3,6,5,34,19,0,2,41,6,28,6,0,0,33,12,74,17,7,5,34,17,41,8,0,27,4,8,6,7,2,0,78,16,12,0,115,48,0,2,44,5,173,18,18,5,258,32,5291,,,,,,,,,,948,126
"935","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","December",2013,279,"dos",1350,1485,484,28,0,3347,0.00188429515707433,"DOS Dolton",1,0,7,0,0,0,0,3,2,1,0,1,0,2,0,2,0,4,0,0,0,11,0,0,0,0,13,1,1,0,4,2,0,1,1,0,5,1,3,0,9,0,0,0,,,3,1,7,1,4,1,0,0,7,0,5,1,3,0,0,2,0,3,0,4,0,3,0,1,0,3,0,9,2,6,0,0,0,1,0,1,1,1,0,0,,2,0,2,0,0,,2,0,14,1,2,0,2,0,0,1,1,0,19,1,5,4,,,1,0,1,3,0,2,1,0,0,0,0,2,0,6,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,3,0,0,4,0,0,0,0,0,0,5,0,0,0,4,1,0,0,2,0,8,1,1,0,8,0,260,,,,,,,,,,475,57
"936","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","December",2013,429,"eps",2255,2461,862,33,0,5611,0.00315888261916464,"EPS Elmwood Park",26,5,27,13,0,2,4,29,1,26,4,6,4,6,0,13,0,21,1,5,1,65,2,1,0,0,56,10,11,4,31,6,4,2,29,7,10,4,2,0,82,8,7,2,,,0,0,61,6,19,8,0,0,24,4,14,5,30,6,0,24,1,12,2,9,1,26,6,7,1,9,2,45,3,77,5,4,3,24,7,22,1,10,0,1,,23,1,9,1,0,,11,2,30,5,1,0,15,2,7,1,6,3,87,5,73,14,,,13,1,4,25,5,19,7,1,0,0,0,19,0,1,0,18,1,12,0,0,0,12,2,16,6,2,0,9,1,13,0,0,5,2,4,1,2,0,0,13,2,0,2,35,24,0,0,11,4,49,4,4,0,46,10,1717,,,,,,,,,,485,40
"937","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","December",2013,528,"ess",10493,10883,4288,593,3,26260,0.014783863407461,"ESS Eisenhower",32,3,34,10,0,7,1,31,13,36,6,4,2,8,0,13,2,26,2,9,1,74,6,0,0,0,49,4,16,4,52,14,11,3,42,9,16,3,8,2,149,8,9,1,,,36,27,0,0,45,12,0,0,24,5,22,10,43,10,0,33,5,14,1,11,0,47,9,10,3,25,3,48,6,124,14,8,0,48,4,35,3,20,3,1,,22,3,12,3,0,,19,5,49,5,2,0,27,8,8,4,7,4,117,20,98,31,,,24,3,5,50,1,38,13,3,1,3,0,19,5,1,1,26,2,23,4,0,0,14,5,34,7,0,0,17,2,13,4,0,24,2,5,0,3,0,0,18,7,1,0,67,32,0,1,11,2,73,11,5,0,81,12,2546,,,,,,,,,,1854,48
"938","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","December",2013,27,"evs",3730,3770,683,118,1,8302,0.00467386268121633,"EVS Evergreen Park",10,5,17,7,0,4,0,8,3,11,5,4,0,7,3,15,1,8,1,3,1,39,4,0,0,0,26,8,5,2,15,3,3,2,10,7,6,2,3,1,59,3,8,2,,,16,7,28,7,0,0,0,0,15,2,15,2,21,8,0,4,2,9,6,11,0,12,5,9,1,6,0,24,6,35,3,3,1,17,8,20,0,4,3,0,,11,0,8,2,0,,5,4,9,7,3,0,8,1,3,2,2,2,57,9,34,16,,,6,3,2,19,4,12,9,1,2,4,0,7,4,1,1,7,2,3,1,0,0,4,2,18,4,1,0,4,1,5,2,0,2,2,2,3,0,0,0,10,5,4,1,22,16,0,0,4,2,22,2,2,2,30,7,1081,,,,,,,,,,147,40
"939","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","December",2013,499,"fms",5443,5362,1083,80,0,11968,0.00673774856285197,"FMS Flossmoor",19,2,18,1,0,3,0,19,4,12,2,2,0,4,2,11,1,11,0,5,1,28,0,0,0,0,29,1,12,0,21,2,7,1,14,2,5,2,8,1,64,2,11,0,,,15,12,40,0,16,4,0,0,0,0,25,0,33,2,0,8,2,12,0,6,0,27,3,2,0,9,3,44,1,54,4,5,0,23,5,24,0,8,1,0,,6,0,2,1,0,,12,0,21,1,0,0,9,1,6,1,6,0,67,1,56,6,,,14,0,2,23,2,26,6,6,0,2,0,9,5,1,0,6,1,13,0,0,0,7,0,20,3,0,0,3,0,8,1,0,6,2,4,0,1,0,0,24,3,3,0,32,11,0,1,8,1,49,2,5,2,35,5,1263,,,,,"fms",13,0,0,13,735,16
"940","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","December",2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
"941","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","December",2013,83,"fps",5202,5249,929,58,1,11439,0.00643993196945719,"FPS Forest Park",22,5,16,1,0,7,2,13,5,8,1,7,0,4,2,15,2,12,1,5,2,38,3,0,0,0,26,1,6,1,16,4,5,0,17,0,9,0,4,1,49,4,5,1,,,14,5,35,3,13,2,0,0,10,0,0,0,13,1,0,16,0,7,1,6,0,21,2,7,3,4,0,27,6,32,1,0,0,18,5,14,2,6,2,0,,8,0,6,1,1,,3,2,14,3,4,0,11,2,4,2,9,2,63,2,62,8,,,12,1,3,24,2,11,5,5,0,3,2,7,1,1,0,15,0,2,3,0,0,4,0,14,5,1,3,6,2,8,1,0,6,6,3,0,2,0,0,9,2,3,0,27,8,0,1,10,1,21,0,5,0,41,6,1095,,,,,,,,,,153,57
"942","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","December",2013,189,"frs",7382,7712,1426,220,2,16742,0.00942541664766608,"FRS Frankfort",26,10,24,17,0,7,5,27,6,35,5,5,3,15,3,12,2,31,3,5,4,45,7,0,0,0,55,11,15,4,24,12,7,1,24,5,10,6,9,3,124,9,17,2,,,34,18,55,13,18,11,0,0,26,6,24,11,0,0,0,19,3,19,2,11,2,43,8,13,2,22,3,35,10,86,19,9,0,32,9,34,5,19,4,0,,12,2,16,5,0,,16,3,28,5,1,0,26,2,6,5,8,6,110,4,93,20,,,18,3,7,32,5,28,17,3,4,2,0,18,12,2,0,20,3,10,0,0,0,7,13,28,5,4,1,8,0,24,3,0,12,5,4,1,3,0,0,21,6,4,1,54,27,0,0,17,6,64,8,3,5,67,22,2235,,,,,,,,,,721,41
