"","LibID","Library","ILDSDeliveryStop","CatalogLink","Month","Year","BibsAdded","ITEM.LOC.CODE","CHKOUTS","CHKINS","RENEWALS","HOLDS","Hl.RECLL","TOTAL..","PERCENT","BorrowingLibrary","ads","adsj","ams","amsj","bbs","bcs","bcsj","bfs","bfsj","bis","bisj","bks","bksj","bps","bpsj","brs","brsj","bvs","bvsj","bws","bwsj","bys","bysj","bzs","cas","casj","ccs","ccsj","chs","chsj","cis","cisj","cns","cnsj","crs","crsj","cts","ctsj","cws","cwsj","dgs","dgsj","dos","dosj","eps","epsj","ess","essj","evs","evsj","fbs","fbsj","fms","fmsj","fps","fpsj","frs","frsj","gas","gps","gpsj","gws","gwsj","has","hasj","hds","hdsj","hks","hksj","hss","hssj","hws","hwsj","ins","insj","jds","jdsj","lgs","lgsj","lps","lpsj","lys","lysj","mas","max","mcs","mcsj","mds","mdsj","mks","mps","mpsj","mts","mtsj","mws","mwsj","nls","nlsj","nrs","nrsj","oes","oesj","ols","olsj","ops","opsj","ozs","ozsj","pcs","pfs","pfsj","phs","phsj","pps","ppsj","pss","pssj","pts","ptsj","rds","rdsj","rfs","rfsj","rgs","rgsj","ros","rps","rpsj","rss","rssj","sas","sasj","sfs","sfsj","shs","shsj","sls","sps","spsj","sts","stsj","svs","svsj","tbs","tfs","tfsj","ths","thsj","tps","tpsj","ttr","tts","wcs","wcsj","wms","wmsj","wos","wosj","wrs","wrsj","ILL","czs","czsj","rosj","bzsj","mjs","mls","ors","orsj","ehs","ehsj","LOCATION","INTL.USE.","COPY.USE","IUSE3","TOTAL","ItemsAdded","PatronsAdded"
"334","AMS","Alsip-Merrionette Park Public Library District","XBR","https://catalog.swanlibraries.net/ams","May",2014,"816","ams",6367,6682,1406,168,4,14627,0.00803219246949694,"AMS Alsip",8,2,0,0,0,4,0,16,2,12,1,4,1,5,1,6,1,12,2,1,0,22,0,0,0,0,22,7,6,2,18,1,2,0,13,1,2,1,7,0,30,5,3,2,11,3,28,2,7,5,0,0,8,1,13,3,5,6,0,11,2,7,1,2,0,13,0,3,1,8,0,20,4,34,6,0,1,15,2,10,1,10,1,0,0,3,0,4,2,0,2,1,19,1,4,0,4,1,2,3,5,1,48,3,41,8,2,0,3,18,1,7,3,1,0,0,0,6,1,2,1,4,0,1,1,0,3,1,5,1,2,0,3,2,6,1,0,5,1,2,1,2,0,0,9,2,1,0,15,9,0,0,6,1,15,2,3,0,29,4,800,,,0,,,,,,,,,,,,,1411,87
"335","BCS","Beecher Community Library District","XBR","https://catalog.swanlibraries.net/bcs","May",2014,"4","bcs",1197,1156,305,21,0,2679,0.00147113171708363,"BCS Beecher",7,2,4,8,0,0,0,6,4,10,0,8,1,5,0,9,0,6,0,0,0,16,0,0,0,0,15,4,3,1,13,0,0,0,3,1,0,1,4,0,23,0,2,2,4,2,20,2,10,0,0,0,7,0,4,1,13,2,0,5,1,2,0,4,0,9,2,1,2,8,1,13,2,14,2,4,0,17,1,4,0,4,0,1,0,1,0,1,1,1,4,0,8,4,1,0,4,1,1,1,2,1,38,4,28,11,4,2,1,3,1,13,0,1,0,0,0,5,5,1,0,4,1,1,0,0,2,4,6,1,1,0,4,0,7,0,0,3,2,0,1,1,0,0,7,1,2,0,14,6,0,0,4,0,10,2,0,1,16,3,572,,,0,,,,,,,,,,,,,83,18
"336","BFS","Brookfield Public Library","XBR","https://catalog.swanlibraries.net/bfs","May",2014,"1918","bfs",6751,6789,1764,148,1,15453,0.00848577768723158,"BFS Brookfield",31,9,31,10,0,4,4,0,0,26,5,2,3,12,6,17,2,18,3,13,3,60,6,0,0,0,59,6,22,2,17,15,12,6,19,13,16,2,5,3,136,23,11,2,28,19,57,10,19,9,0,0,24,8,31,9,42,9,0,19,2,23,1,6,0,37,12,20,2,9,3,44,15,81,14,4,1,32,11,33,5,23,1,0,0,23,0,9,6,1,22,5,29,12,9,0,19,5,14,7,4,1,138,13,105,26,14,1,9,37,1,19,12,7,0,1,0,19,11,2,0,16,9,8,2,0,14,3,33,5,5,1,12,5,26,3,0,19,3,6,2,4,0,0,15,6,4,2,46,29,0,5,18,3,54,11,1,1,86,13,2348,,,0,,,,,,,,,,,,,2442,49
"337","BIS","Blue Island Public Library","XBR","https://catalog.swanlibraries.net/bis","May",2014,"313","bis",4709,4782,1911,131,2,11535,0.00633426814354599,"BIS Blue Island",15,2,17,4,2,7,2,23,10,0,0,9,1,5,0,29,3,12,1,5,2,52,4,0,0,0,49,3,13,1,29,6,2,0,12,4,2,2,6,1,59,9,9,3,19,16,35,5,13,4,0,0,13,1,12,6,18,4,0,12,1,8,2,6,0,13,9,5,0,14,5,29,2,57,9,3,0,16,4,13,3,18,0,0,0,5,1,8,1,0,9,2,22,5,7,0,18,1,1,2,4,1,64,5,53,17,12,2,2,19,2,12,7,5,0,3,2,10,2,4,0,12,3,13,0,0,8,5,8,1,2,0,14,3,9,1,0,5,2,2,0,6,0,0,11,1,3,0,29,21,0,1,3,0,37,4,2,0,54,5,1363,,,0,,,,,,,,,,,,,453,86
"338","BKS","Berkeley Public Library","XBR","https://catalog.swanlibraries.net/bks","May",2014,"40","bks",960,932,152,46,0,2090,0.00114769141049078,"BKS Berkeley",6,1,10,7,0,2,1,5,4,3,3,0,0,2,0,7,1,4,3,1,3,12,2,0,0,0,12,5,2,2,9,2,1,1,1,9,0,7,4,1,25,3,3,2,5,8,14,5,3,0,0,0,5,0,5,1,6,3,0,4,0,3,2,8,1,5,6,1,4,8,0,9,6,21,0,1,2,6,3,4,4,6,0,0,0,5,0,3,3,0,2,0,8,4,3,0,6,2,6,1,1,0,26,8,21,2,5,3,1,11,1,9,2,2,0,6,0,5,5,3,1,4,1,2,1,0,3,3,1,2,2,2,2,2,3,1,0,4,3,0,3,2,0,0,4,1,0,0,7,5,0,0,8,2,18,5,3,0,27,15,616,,,0,,,,,,,,,,,,,410,22
"339","BPS","Bedford Park Public Library District","XBR","https://catalog.swanlibraries.net/bps","May",2014,"275","bps",1007,926,385,43,0,2361,0.00129650689960226,"BPS Bedford Park",1,3,3,1,0,1,1,4,1,2,4,1,0,0,0,1,2,3,2,0,1,8,2,0,0,0,6,3,0,1,1,0,2,1,4,1,1,1,3,2,3,5,0,1,1,1,5,1,0,2,0,0,4,1,4,2,2,6,0,0,1,1,0,0,0,1,5,1,0,0,2,1,2,8,1,0,1,2,1,3,0,1,4,0,0,0,1,2,2,0,2,2,4,2,0,1,1,5,0,0,0,3,11,4,3,11,0,5,0,3,1,3,3,0,1,1,1,1,2,0,0,1,1,0,0,0,1,1,4,1,0,0,0,1,2,0,0,1,1,0,0,2,0,0,2,0,0,3,4,2,0,0,1,2,1,1,3,2,2,0,254,,,0,,,,,,,,,,,,,393,1
"340","BRS","Broadview Public Library District","XBR","https://catalog.swanlibraries.net/brs","May",2014,"312","brs",2898,2784,626,169,1,6478,0.00355729423787524,"BRS Broadview",6,0,9,0,0,2,0,1,0,5,0,0,0,0,2,0,0,4,0,2,1,11,0,0,0,0,12,2,2,0,7,0,1,1,2,1,2,0,2,0,14,3,2,0,7,3,14,0,4,0,0,0,5,1,2,0,6,3,0,3,1,5,0,6,0,1,1,0,0,2,0,6,0,16,3,0,0,2,2,3,0,0,0,0,0,2,0,1,0,0,1,0,8,2,3,0,4,1,1,2,3,0,9,2,10,2,8,0,1,7,0,1,3,0,0,0,0,4,2,1,1,3,0,3,0,0,5,0,2,0,0,0,0,2,2,0,0,0,0,1,0,2,0,0,2,0,1,1,10,5,0,0,3,0,9,0,0,0,10,2,332,,,0,,,,,,,,,,,,,451,23
"341","BVS","Bridgeview Public Library","XBR","https://catalog.swanlibraries.net/bvs","May",2014,"394","bvs",1189,1194,318,14,0,2715,0.00149090056434568,"BVS Bridgeview",8,4,7,2,0,1,0,9,2,6,2,0,0,3,1,2,0,0,0,3,1,13,1,0,0,0,11,2,0,2,6,1,0,1,4,3,2,5,2,3,15,4,2,1,2,0,6,3,4,3,0,0,2,2,4,3,7,2,0,6,0,4,2,2,0,3,3,5,1,3,0,13,1,20,4,2,0,5,0,2,0,2,0,0,0,1,0,5,0,0,3,1,5,2,1,0,8,0,0,1,1,0,26,3,15,2,3,1,1,11,0,3,2,0,0,0,0,2,0,1,0,4,1,2,1,0,3,1,4,0,2,0,2,1,3,0,0,1,1,0,1,0,0,0,2,1,0,1,6,2,0,0,2,1,10,1,0,0,8,1,405,,,0,,,,,,,,,,,,,280,44
"342","BWS","Bellwood Public Library","XBR","https://catalog.swanlibraries.net/bws","May",2014,"224","bws",2105,2010,429,41,0,4585,0.00251778235267953,"BWS Bellwood",9,0,10,1,0,5,0,11,2,4,4,2,1,5,1,18,3,11,2,0,0,24,0,0,0,0,33,6,5,1,23,0,3,2,6,0,6,0,0,2,22,3,5,1,6,8,19,1,3,0,0,0,5,0,9,7,6,0,0,12,3,10,1,5,0,6,5,5,0,13,1,15,0,21,3,0,0,16,3,9,0,4,0,0,0,6,0,4,1,0,3,1,27,4,5,0,5,2,2,4,2,1,44,6,34,20,2,4,3,8,2,5,7,0,0,0,0,5,0,2,1,4,1,2,0,0,6,2,9,1,0,0,7,1,11,0,0,7,0,1,2,0,0,0,3,0,0,1,24,13,0,0,4,0,11,3,5,0,30,6,791,,,0,,,,,,,,"bws",17,0,0,17,399,53
"343","BYS","Berwyn Public Library","XBR","https://catalog.swanlibraries.net/bys","May",2014,"172","bys",12693,12771,2850,374,5,28693,0.0157563204024937,"BYS Berwyn",34,12,25,14,0,3,1,25,8,34,8,11,2,10,0,26,1,23,10,12,1,0,0,0,0,0,62,9,15,9,41,7,9,3,51,4,18,12,10,1,114,21,9,2,14,16,65,5,15,11,0,0,30,9,19,11,32,7,0,23,7,24,2,9,0,30,13,15,3,12,1,66,10,90,14,5,0,47,4,23,8,28,3,2,0,11,4,15,4,2,13,1,39,16,12,0,19,4,6,2,10,2,89,12,103,14,23,4,5,39,1,19,4,3,1,2,1,13,6,5,2,17,5,14,2,0,11,4,28,6,2,0,16,3,9,2,0,13,3,3,3,15,1,0,28,5,1,0,63,36,0,0,14,1,53,17,7,7,66,13,2304,,,0,,,,,,,,,,,,,448,210
"344","BZS","Brookfield Zoo -- Library","XBR","https://catalog.swanlibraries.net/bzs","May",2014,,"bzs",14,17,11,2,0,44,2.41619244313848e-05,"BZS Brookfield Zoo",1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,2,0,43,,,0,,,,,,,,,,,,,,4
"345","CAS","Calumet Park Public Library","XBR","https://catalog.swanlibraries.net/cas","May",2014,"1","cas",515,536,224,6,0,1281,0.000703441481740998,"CAS Calumet Park",5,0,3,0,0,2,0,0,3,2,0,1,0,0,0,5,0,0,0,3,0,2,0,0,0,0,11,0,0,0,2,0,0,0,6,0,1,0,0,0,6,0,1,1,1,2,7,2,3,3,0,0,12,0,2,0,2,0,0,6,0,4,0,2,0,2,1,0,0,1,0,2,0,7,3,0,0,2,0,4,0,3,0,0,0,1,0,0,0,0,1,0,3,0,5,0,1,0,1,0,1,0,8,0,8,0,4,0,1,1,0,3,0,0,0,1,1,1,1,2,0,4,0,0,0,0,1,0,1,1,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,10,0,199,,,0,,,,,,,,,,,,,45,12
"346","CCS","Calumet City Public Library","XBR","https://catalog.swanlibraries.net/ccs","May",2014,"75","ccs",6267,6250,1968,249,0,14734,0.0080909498766369,"CCS Calumet City",9,4,17,4,0,0,0,12,1,13,2,9,0,4,1,13,2,14,1,10,1,28,1,0,0,0,0,0,5,1,13,1,3,0,8,1,7,0,4,1,47,2,9,0,8,4,32,2,10,5,0,0,7,0,9,3,12,3,0,9,1,14,0,3,2,11,0,5,0,9,0,16,1,28,2,0,0,9,2,11,0,5,0,0,0,5,0,7,0,0,4,0,20,1,4,0,12,0,1,2,5,0,47,1,42,1,3,1,4,13,2,12,1,1,0,1,0,8,3,2,0,10,0,2,0,0,3,6,15,2,2,1,1,2,11,0,0,3,1,2,0,2,0,0,8,0,0,0,17,11,0,1,7,0,27,1,0,1,40,0,850,,,0,,,,,,,,,,,,,988,65
"347","CHS","Chicago Heights Public Library","XBR","https://catalog.swanlibraries.net/chs","May",2014,"18","chs",1761,1758,596,88,0,4203,0.00230801291784342,"CHS Chicago Heights",9,1,13,3,0,2,0,13,4,7,2,2,1,2,0,17,0,3,0,3,0,23,0,0,0,0,24,5,0,0,6,2,6,0,5,0,3,2,4,1,30,5,2,0,5,5,25,3,5,5,0,0,19,2,8,4,11,4,0,12,2,6,1,4,0,4,1,5,0,7,0,20,1,26,3,0,2,7,3,11,0,6,1,1,0,7,0,2,2,0,2,3,8,1,1,0,6,2,1,2,3,2,18,4,24,5,3,2,3,24,4,5,4,0,0,2,0,5,3,4,0,2,0,6,0,0,2,3,3,3,2,0,1,1,8,0,0,4,1,0,0,1,0,0,6,1,0,0,19,13,0,0,4,1,15,1,2,1,30,2,703,,,0,,,,,,,,,,,,,29,115
"348","CIS","Cicero Public Library","XBR","https://catalog.swanlibraries.net/cis","May",2014,"1747","cis",8103,8394,1605,79,0,18181,0.00998381700197743,"CIS Cicero",17,7,31,13,0,3,3,23,19,34,11,8,1,4,4,23,4,20,3,17,2,76,10,0,1,0,49,15,8,9,0,0,6,4,19,11,10,10,4,2,83,17,11,3,23,25,38,13,15,11,0,0,19,6,9,9,33,16,0,14,5,13,6,8,1,18,21,7,4,22,4,36,11,55,14,1,1,22,17,18,5,17,1,0,0,33,2,7,3,0,19,2,28,13,9,0,32,9,5,8,4,4,91,16,75,34,10,7,7,26,5,14,13,2,5,1,1,14,10,3,0,12,2,9,4,0,8,12,15,7,2,0,11,2,19,2,0,10,6,7,4,3,0,0,12,5,0,0,29,61,0,0,8,4,38,18,2,2,50,12,2021,,,0,,,,,,,,,,,,,2299,269
"349","CNS","Clarendon Hills Public Library","XBR","https://catalog.swanlibraries.net/cns","May",2014,"12","cns",1645,1629,326,14,0,3614,0.00198457261125056,"CNS Clarendon Hills",8,2,11,3,0,6,2,14,3,4,1,1,0,6,0,7,1,2,1,7,2,12,0,0,0,0,21,2,8,4,9,2,0,0,6,2,3,1,2,1,34,5,6,0,17,2,15,1,16,3,0,0,5,2,15,4,13,5,0,3,4,4,1,1,0,12,0,1,2,8,3,18,3,33,5,2,0,18,5,15,1,1,0,1,0,9,0,7,0,1,6,2,3,4,1,1,4,2,2,1,3,1,35,3,33,9,9,1,4,8,0,7,2,2,0,3,1,7,7,0,0,12,0,2,0,0,5,1,12,4,3,0,1,2,8,0,0,5,0,0,0,1,1,0,15,2,2,0,24,7,0,0,8,2,12,3,3,0,38,2,791,,,0,,,,,,,,,,,,,166,17
"350","CRS","Chicago Ridge Public Library","XBR","https://catalog.swanlibraries.net/crs","May",2014,"23","crs",3417,3490,1056,110,0,8073,0.00443316399851294,"CRS Chicago Ridge",17,0,17,6,0,4,1,8,8,14,2,6,0,6,1,14,2,16,1,3,0,23,1,0,0,0,35,6,4,1,9,4,1,0,0,0,4,1,4,3,57,4,5,1,7,16,39,1,13,3,0,0,15,2,7,2,10,6,0,8,2,8,1,6,0,22,4,8,0,5,1,24,2,40,5,3,0,23,2,18,1,4,0,0,0,8,1,9,0,1,5,1,17,2,7,0,8,2,8,6,5,0,68,12,54,15,9,1,4,19,2,6,8,2,1,0,0,7,2,2,1,8,2,5,2,0,7,3,8,3,1,0,7,3,14,0,0,11,2,3,0,1,0,0,7,2,0,0,17,20,0,0,9,2,29,6,2,1,30,5,1100,,,0,,,,,,,,"crs",44,0,0,44,147,36
"351","CTS","Crete Public Library District","XBR","https://catalog.swanlibraries.net/cts","May",2014,"1458","cts",3317,3457,1272,57,0,8103,0.00444963803789798,"CTS Crete",16,1,26,6,0,5,0,21,2,28,6,8,1,1,2,3,0,12,2,7,2,35,3,0,0,0,22,5,5,2,13,5,6,0,16,3,0,0,3,1,68,6,10,1,12,5,28,4,12,2,0,0,13,3,23,2,15,5,0,10,1,11,0,8,1,15,0,4,1,7,2,25,3,46,4,2,0,15,2,11,3,9,2,1,0,5,0,5,6,0,5,0,11,5,1,0,12,3,4,2,4,1,54,5,45,11,16,5,6,25,4,10,5,1,0,0,2,7,4,1,1,9,0,6,1,0,7,2,14,4,1,2,11,2,12,2,0,2,3,2,0,1,1,0,12,3,1,3,34,13,0,0,6,3,23,5,5,0,45,11,1172,,,0,,,,,,,,"cts",74,0,0,74,2215,27
"352","CWS","Crestwood Public Library District","XBR","https://catalog.swanlibraries.net/cws","May",2014,"283","cws",1569,1524,350,15,0,3458,0.00189890760644838,"CWS Crestwood",5,0,5,3,0,3,0,2,1,3,1,1,1,1,0,2,0,1,0,1,0,5,0,0,0,0,10,1,3,0,7,1,1,1,7,0,2,1,0,0,17,1,1,0,6,0,9,0,4,3,0,0,3,2,6,0,7,0,0,6,0,2,1,1,1,3,2,1,0,4,0,9,0,5,3,1,0,5,2,3,2,4,1,0,0,2,0,2,0,0,2,1,6,1,2,0,1,0,1,1,1,0,11,5,14,2,4,1,0,4,0,5,2,1,0,1,0,2,1,0,0,0,2,0,1,0,2,2,3,0,0,0,0,1,7,1,0,4,0,3,0,0,0,0,7,1,1,0,4,3,0,0,1,0,7,1,1,0,16,3,328,,,0,,,,,,,,,,,,,2177,34
"353","DGS","Downers Grove Public Library","XBR","https://catalog.swanlibraries.net/dgs","May",2014,"536","dgs",29837,30536,5927,640,6,66946,0.036762368022352,"DGS Downers Grove",107,22,71,23,0,22,12,68,17,70,12,21,4,25,5,35,1,68,7,15,3,152,20,0,0,0,124,20,29,12,71,21,28,11,52,11,32,18,20,8,0,0,28,5,48,29,171,15,65,23,0,0,52,17,80,20,104,28,0,38,8,33,7,34,6,99,18,24,5,47,8,135,24,248,38,11,3,91,30,80,13,45,6,5,0,33,4,36,9,0,26,6,88,17,16,0,48,19,22,12,21,13,321,34,307,78,47,14,14,86,22,61,30,8,1,5,7,40,15,2,2,51,11,16,2,0,41,12,71,11,9,3,35,7,44,2,0,31,8,17,3,12,2,0,78,19,16,3,151,70,0,2,38,7,161,22,12,2,201,29,5641,,,0,,,,,,,,,,,,,1184,161
"354","DOS","Dolton Public Library District","XBR","https://catalog.swanlibraries.net/dos","May",2014,"302","dos",1333,1347,394,42,0,3116,0.00171110355745898,"DOS Dolton",4,0,3,0,0,1,0,4,1,2,0,0,0,0,0,6,1,4,0,2,0,12,0,0,0,0,14,1,1,0,1,0,0,0,1,0,0,0,2,0,10,0,0,0,7,0,9,0,3,0,0,0,9,1,5,0,3,0,0,5,0,3,0,1,0,1,0,7,0,2,0,4,0,11,0,0,0,4,1,10,0,2,0,0,0,0,0,1,0,0,2,0,7,1,3,0,1,1,0,0,1,0,15,1,12,1,3,0,2,4,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,13,1,2,0,1,0,3,0,3,0,0,4,0,1,0,5,0,0,1,1,0,0,10,2,0,0,0,0,4,1,1,0,7,0,278,,,0,,,,,,,,,,,,,481,64
"355","EPS","Elmwood Park Public Library","XBR","https://catalog.swanlibraries.net/eps","May",2014,"267","eps",2483,2414,760,32,0,5689,0.00312402700204882,"EPS Elmwood Park",28,2,22,8,0,5,3,17,3,19,4,7,0,10,3,20,2,17,1,6,4,43,7,0,0,0,36,6,12,5,30,1,3,1,25,1,10,6,4,1,61,9,10,0,0,0,52,7,19,4,0,0,16,4,18,6,27,5,0,25,1,16,0,7,2,24,5,0,3,15,3,36,4,71,11,3,3,24,6,18,3,13,2,0,0,11,2,9,1,0,7,3,32,14,3,1,9,2,3,2,8,1,80,12,75,16,12,1,7,43,5,13,2,1,0,1,2,12,9,2,0,6,3,7,2,0,6,1,23,3,4,0,5,3,10,3,0,8,4,3,1,4,0,0,12,4,3,0,40,27,0,0,14,2,33,3,3,2,74,12,1631,,,0,,,,,,,,,,,,,2124,52
"356","ESS","Eisenhower Public Library District","XBR","https://catalog.swanlibraries.net/ess","May",2014,"233","ess",11191,11386,4567,532,0,27676,0.015197850467341,"ESS Eisenhower",39,4,27,14,0,10,1,29,13,33,6,3,0,8,3,26,3,37,2,7,3,73,3,0,0,0,54,14,11,2,31,7,7,2,26,3,23,2,14,1,134,18,13,1,44,25,0,0,29,12,0,0,27,5,31,7,50,11,0,19,5,20,2,5,0,24,4,16,4,28,3,64,7,112,13,6,0,44,8,34,3,17,2,1,0,21,2,15,1,0,17,6,39,4,12,0,22,6,8,5,15,3,127,13,106,39,26,7,7,22,5,22,14,3,1,6,0,19,3,6,0,22,5,20,3,0,9,6,27,4,3,0,12,5,24,3,0,14,7,8,3,3,0,0,22,6,2,0,52,32,0,1,16,2,52,7,4,3,82,19,2469,,,0,,,,,,,,,,,,,730,66
"357","EVS","Evergreen Park Public Library","XBR","https://catalog.swanlibraries.net/evs","May",2014,"322","evs",4013,3987,727,95,0,8822,0.00484446584849265,"EVS Evergreen Park",21,5,22,8,0,2,4,18,3,30,4,7,3,1,0,7,1,17,3,3,4,41,5,0,0,0,38,4,3,2,21,4,4,3,11,2,10,2,6,4,54,14,4,1,13,8,37,5,0,0,0,0,11,4,18,6,27,2,0,9,5,7,4,6,2,19,6,12,2,9,2,18,4,58,5,4,2,17,6,21,5,10,2,1,0,7,1,14,0,0,8,3,20,5,2,0,12,1,3,2,8,1,60,5,59,5,11,6,2,26,3,10,6,0,2,0,0,12,7,2,1,8,2,2,2,0,11,5,14,2,1,0,8,0,4,0,0,8,2,2,3,8,0,0,15,7,2,0,32,15,0,2,8,1,14,5,2,1,42,11,1306,,,0,,,,,,,,,,,,,477,46
"358","FMS","Flossmoor Public Library","XBR","https://catalog.swanlibraries.net/fms","May",2014,"1873","fms",5864,5751,1072,89,0,12776,0.00701574423944028,"FMS Flossmoor",29,2,22,2,0,4,0,26,3,20,1,6,2,5,1,16,1,19,3,13,1,37,4,0,0,0,45,1,10,2,18,3,3,0,21,1,10,1,10,3,77,4,7,0,16,11,47,1,27,3,0,0,0,0,32,2,35,5,0,13,2,15,1,8,1,17,6,2,0,11,1,51,3,67,4,4,1,26,3,11,1,12,0,2,0,14,0,8,2,0,2,2,29,4,7,0,9,1,8,7,11,2,80,3,84,12,11,0,7,21,1,16,2,4,1,1,1,18,8,6,0,12,3,6,0,0,3,3,23,2,3,1,9,4,16,0,0,8,1,2,1,2,0,0,17,2,5,1,35,13,0,1,10,2,24,1,3,0,61,5,1535,,,0,,,,,,,,"fms",5,0,0,5,4214,23
"359","FPD","Franklin Park Public Library District","XGV","http://lnco.ent.sirsi.net/client/franklinpark","May",2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
"360","FPS","Forest Park Public Library","XBR","https://catalog.swanlibraries.net/fps","May",2014,"73","fps",5236,5006,1021,86,0,11349,0.00623212909935878,"FPS Forest Park",10,2,16,2,0,3,4,18,4,16,1,1,2,6,0,7,0,9,2,6,0,35,4,0,0,0,37,6,11,0,15,3,2,0,8,1,4,3,3,1,63,7,6,1,16,5,35,5,25,5,0,0,15,5,0,0,21,3,0,9,1,7,1,6,1,25,7,4,0,7,3,30,5,49,5,2,0,21,1,15,1,4,1,0,0,17,0,6,1,0,6,0,16,3,10,1,11,0,3,0,5,1,61,4,72,4,12,3,0,13,2,13,2,2,0,1,0,4,4,0,0,20,3,4,1,0,8,0,17,1,1,2,5,2,7,0,0,5,0,1,0,2,0,0,15,1,0,0,27,12,0,0,9,4,27,4,3,1,39,5,1162,,,0,,,,,,,,,,,,,425,53
"361","FRS","Frankfort Public Library District","XBR","https://catalog.swanlibraries.net/frs","May",2014,"468","frs",8116,8221,1503,189,0,18029,0.00990034853575992,"FRS Frankfort",40,6,36,10,0,11,6,37,16,28,10,9,2,7,1,19,1,35,4,6,5,73,9,0,0,0,72,9,12,9,39,9,7,3,15,10,19,10,9,7,109,16,19,4,26,11,56,10,24,12,0,0,30,7,24,7,0,0,0,13,4,14,3,8,0,34,10,21,8,21,3,50,4,123,7,5,1,38,10,35,7,13,2,2,0,15,3,16,3,0,17,4,43,11,9,0,24,3,8,5,12,6,154,12,104,27,17,5,6,24,2,30,12,4,4,2,0,19,6,3,0,22,4,14,6,0,11,5,24,13,2,1,12,3,20,4,0,14,3,6,2,2,0,0,27,5,2,3,72,29,0,1,24,2,54,5,5,5,63,19,2486,,,0,,,,,,,,,,,,,668,75
"362","GAS","Glenwood-Lynwood Public Library District -- Bookmobile","XBR","https://catalog.swanlibraries.net/gws","May",2014,"9","gas",57,63,6,0,0,126,6.91909654171474e-05,"GAS GWS bookmobile",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,,,0,,,,,,,,,,,,,37,
"363","GPS","Grande Prairie Public Library District","XBR","https://catalog.swanlibraries.net/gps","May",2014,"247","gps",4219,4138,644,79,0,9080,0.00498614258720395,"GPS Grande Prairie",13,2,11,8,0,1,1,8,4,9,2,5,0,1,1,18,0,9,0,6,0,25,4,0,0,0,38,6,1,0,10,6,3,0,13,0,6,7,6,3,48,4,13,0,8,16,21,3,6,3,0,0,11,3,15,2,21,9,0,0,0,12,0,9,0,12,1,2,0,19,0,34,4,47,5,2,0,10,5,13,2,9,1,0,0,9,1,4,0,0,3,0,41,4,8,0,9,2,2,3,1,0,49,3,40,13,3,1,4,30,2,11,4,1,0,1,1,8,4,5,0,8,2,2,1,0,5,4,8,1,1,1,7,1,8,0,0,6,3,0,1,2,1,0,5,3,1,1,20,17,0,1,9,0,34,1,5,0,49,9,1081,,,0,,,,,,,,,,,,,679,75
"364","GWS","Glenwood-Lynwood Public Library District","XBR","https://catalog.swanlibraries.net/gws","May",2014,"1580","gws",1189,1189,291,24,0,2693,0.00147881960212998,"GWS Glenwood-Lynwood",15,3,22,5,0,1,2,17,6,17,1,3,0,3,0,16,2,6,1,7,1,20,0,0,0,0,23,2,12,1,17,3,1,0,6,1,9,1,4,0,32,3,8,0,11,5,23,0,9,2,0,0,14,4,12,1,16,2,0,13,0,0,0,2,1,9,2,2,0,10,1,37,1,30,3,1,0,10,2,11,2,11,0,0,0,6,0,8,0,0,3,0,18,2,3,0,11,0,2,0,2,1,69,3,36,3,7,0,4,16,0,4,5,0,0,4,1,7,2,2,0,6,0,2,1,0,11,11,4,1,2,0,3,0,11,1,0,3,0,1,1,1,0,0,4,1,3,0,21,15,0,0,4,2,17,0,1,1,21,1,887,,,0,,,,,,,,"gws",81,0,0,81,4905,40
